y,f0,f1,f2
0,-51.62780748663101,-27.627807486631013,-7.6278074866310135
0,-27.627807486631013,-7.6278074866310135,12.372192513368987
0,-7.6278074866310135,12.372192513368987,-23.627807486631013
0,12.372192513368987,-23.627807486631013,-7.6278074866310135
0,-23.627807486631013,-7.6278074866310135,-11.627807486631013
0,-7.6278074866310135,-11.627807486631013,-15.627807486631013
0,-11.627807486631013,-15.627807486631013,12.372192513368987
0,-15.627807486631013,12.372192513368987,44.37219251336899
0,12.372192513368987,44.37219251336899,32.37219251336899
0,44.37219251336899,32.37219251336899,28.372192513368987
0,32.37219251336899,28.372192513368987,56.37219251336899
0,28.372192513368987,56.37219251336899,24.372192513368987
0,56.37219251336899,24.372192513368987,-3.6278074866310135
0,24.372192513368987,-3.6278074866310135,8.372192513368987
0,-3.6278074866310135,8.372192513368987,8.372192513368987
0,8.372192513368987,8.372192513368987,-19.627807486631013
0,8.372192513368987,-19.627807486631013,56.37219251336899
0,-19.627807486631013,56.37219251336899,44.37219251336899
0,56.37219251336899,44.37219251336899,-15.627807486631013
0,44.37219251336899,-15.627807486631013,44.37219251336899
0,-15.627807486631013,44.37219251336899,92.37219251336899
0,44.37219251336899,92.37219251336899,84.37219251336899
0,92.37219251336899,84.37219251336899,28.372192513368987
0,84.37219251336899,28.372192513368987,48.37219251336899
0,28.372192513368987,48.37219251336899,88.37219251336899
0,48.37219251336899,88.37219251336899,32.37219251336899
0,88.37219251336899,32.37219251336899,-23.627807486631013
0,32.37219251336899,-23.627807486631013,32.37219251336899
0,-23.627807486631013,32.37219251336899,76.37219251336899
0,32.37219251336899,76.37219251336899,76.37219251336899
0,76.37219251336899,76.37219251336899,72.37219251336899
0,76.37219251336899,72.37219251336899,52.37219251336899
0,72.37219251336899,52.37219251336899,48.37219251336899
0,52.37219251336899,48.37219251336899,24.372192513368987
0,48.37219251336899,24.372192513368987,40.37219251336899
0,24.372192513368987,40.37219251336899,60.37219251336899
0,40.37219251336899,60.37219251336899,84.37219251336899
0,60.37219251336899,84.37219251336899,100.37219251336899
0,84.37219251336899,100.37219251336899,100.37219251336899
0,100.37219251336899,100.37219251336899,76.37219251336899
0,100.37219251336899,76.37219251336899,88.37219251336899
0,76.37219251336899,88.37219251336899,96.37219251336899
0,88.37219251336899,96.37219251336899,52.37219251336899
0,96.37219251336899,52.37219251336899,72.37219251336899
0,52.37219251336899,72.37219251336899,80.37219251336899
0,72.37219251336899,80.37219251336899,84.37219251336899
0,80.37219251336899,84.37219251336899,76.37219251336899
0,84.37219251336899,76.37219251336899,28.372192513368987
0,76.37219251336899,28.372192513368987,32.37219251336899
0,28.372192513368987,32.37219251336899,32.37219251336899
0,32.37219251336899,32.37219251336899,40.37219251336899
0,32.37219251336899,40.37219251336899,16.372192513368987
0,40.37219251336899,16.372192513368987,12.372192513368987
0,16.372192513368987,12.372192513368987,0.3721925133689865
0,12.372192513368987,0.3721925133689865,-3.6278074866310135
0,0.3721925133689865,-3.6278074866310135,-7.6278074866310135
0,-3.6278074866310135,-7.6278074866310135,-19.627807486631013
0,-7.6278074866310135,-19.627807486631013,-19.627807486631013
0,-19.627807486631013,-19.627807486631013,-11.627807486631013
0,-19.627807486631013,-11.627807486631013,-23.627807486631013
0,-11.627807486631013,-23.627807486631013,-11.627807486631013
0,-23.627807486631013,-11.627807486631013,-7.6278074866310135
0,-11.627807486631013,-7.6278074866310135,-19.627807486631013
0,-7.6278074866310135,-19.627807486631013,-23.627807486631013
0,-19.627807486631013,-23.627807486631013,-19.627807486631013
0,-23.627807486631013,-19.627807486631013,-15.627807486631013
0,-19.627807486631013,-15.627807486631013,4.3721925133689865
0,-15.627807486631013,4.3721925133689865,-11.627807486631013
0,4.3721925133689865,-11.627807486631013,-23.627807486631013
0,-11.627807486631013,-23.627807486631013,-27.627807486631013
0,-23.627807486631013,-27.627807486631013,-23.627807486631013
0,-27.627807486631013,-23.627807486631013,-27.627807486631013
1,-23.627807486631013,-27.627807486631013,-31.627807486631013
1,-27.627807486631013,-31.627807486631013,-31.627807486631013
1,-31.627807486631013,-31.627807486631013,-27.627807486631013
1,-31.627807486631013,-27.627807486631013,-27.627807486631013
1,-27.627807486631013,-27.627807486631013,-31.627807486631013
1,-27.627807486631013,-31.627807486631013,-39.62780748663101
1,-31.627807486631013,-39.62780748663101,-31.627807486631013
1,-39.62780748663101,-31.627807486631013,-23.627807486631013
1,-31.627807486631013,-23.627807486631013,-15.627807486631013
1,-23.627807486631013,-15.627807486631013,36.37219251336899
1,-15.627807486631013,36.37219251336899,-83.62780748663101
1,36.37219251336899,-83.62780748663101,-43.62780748663101
1,-83.62780748663101,-43.62780748663101,-51.62780748663101
1,-43.62780748663101,-51.62780748663101,-51.62780748663101
0,-51.62780748663101,-51.62780748663101,-55.62780748663101
0,-51.62780748663101,-55.62780748663101,-43.62780748663101
0,-55.62780748663101,-43.62780748663101,-19.627807486631013
0,-43.62780748663101,-19.627807486631013,-3.6278074866310135
0,-19.627807486631013,-3.6278074866310135,0.3721925133689865
0,-3.6278074866310135,0.3721925133689865,-3.6278074866310135
0,0.3721925133689865,-3.6278074866310135,-3.6278074866310135
0,-3.6278074866310135,-3.6278074866310135,0.3721925133689865
0,-3.6278074866310135,0.3721925133689865,-3.6278074866310135
0,0.3721925133689865,-3.6278074866310135,-23.627807486631013
0,-3.6278074866310135,-23.627807486631013,16.372192513368987
0,-23.627807486631013,16.372192513368987,8.372192513368987
0,16.372192513368987,8.372192513368987,-15.627807486631013
0,8.372192513368987,-15.627807486631013,56.37219251336899
0,-15.627807486631013,56.37219251336899,44.37219251336899
0,56.37219251336899,44.37219251336899,60.37219251336899
0,44.37219251336899,60.37219251336899,40.37219251336899
0,60.37219251336899,40.37219251336899,48.37219251336899
0,40.37219251336899,48.37219251336899,60.37219251336899
0,48.37219251336899,60.37219251336899,44.37219251336899
0,60.37219251336899,44.37219251336899,16.372192513368987
0,44.37219251336899,16.372192513368987,12.372192513368987
0,16.372192513368987,12.372192513368987,4.3721925133689865
0,12.372192513368987,4.3721925133689865,772.372192513369
0,4.3721925133689865,772.372192513369,4.3721925133689865
0,772.372192513369,4.3721925133689865,8.372192513368987
0,4.3721925133689865,8.372192513368987,28.372192513368987
0,8.372192513368987,28.372192513368987,32.37219251336899
0,28.372192513368987,32.37219251336899,20.372192513368987
0,32.37219251336899,20.372192513368987,16.372192513368987
0,20.372192513368987,16.372192513368987,32.37219251336899
0,16.372192513368987,32.37219251336899,12.372192513368987
0,32.37219251336899,12.372192513368987,12.372192513368987
0,12.372192513368987,12.372192513368987,20.372192513368987
0,12.372192513368987,20.372192513368987,44.37219251336899
0,20.372192513368987,44.37219251336899,28.372192513368987
0,44.37219251336899,28.372192513368987,44.37219251336899
0,28.372192513368987,44.37219251336899,40.37219251336899
0,44.37219251336899,40.37219251336899,16.372192513368987
0,40.37219251336899,16.372192513368987,20.372192513368987
0,16.372192513368987,20.372192513368987,44.37219251336899
0,20.372192513368987,44.37219251336899,64.37219251336899
0,44.37219251336899,64.37219251336899,40.37219251336899
0,64.37219251336899,40.37219251336899,40.37219251336899
0,40.37219251336899,40.37219251336899,56.37219251336899
0,40.37219251336899,56.37219251336899,44.37219251336899
0,56.37219251336899,44.37219251336899,4.3721925133689865
0,44.37219251336899,4.3721925133689865,0.3721925133689865
0,4.3721925133689865,0.3721925133689865,12.372192513368987
0,0.3721925133689865,12.372192513368987,24.372192513368987
0,12.372192513368987,24.372192513368987,8.372192513368987
0,24.372192513368987,8.372192513368987,28.372192513368987
0,8.372192513368987,28.372192513368987,32.37219251336899
0,28.372192513368987,32.37219251336899,24.372192513368987
0,32.37219251336899,24.372192513368987,40.37219251336899
0,24.372192513368987,40.37219251336899,52.37219251336899
0,40.37219251336899,52.37219251336899,52.37219251336899
0,52.37219251336899,52.37219251336899,12.372192513368987
0,52.37219251336899,12.372192513368987,16.372192513368987
0,12.372192513368987,16.372192513368987,16.372192513368987
0,16.372192513368987,16.372192513368987,16.372192513368987
0,16.372192513368987,16.372192513368987,4.3721925133689865
0,16.372192513368987,4.3721925133689865,20.372192513368987
0,4.3721925133689865,20.372192513368987,40.37219251336899
0,20.372192513368987,40.37219251336899,28.372192513368987
0,40.37219251336899,28.372192513368987,4.3721925133689865
0,28.372192513368987,4.3721925133689865,16.372192513368987
0,4.3721925133689865,16.372192513368987,24.372192513368987
0,16.372192513368987,24.372192513368987,32.37219251336899
0,24.372192513368987,32.37219251336899,44.37219251336899
0,32.37219251336899,44.37219251336899,16.372192513368987
0,44.37219251336899,16.372192513368987,12.372192513368987
0,16.372192513368987,12.372192513368987,20.372192513368987
0,12.372192513368987,20.372192513368987,36.37219251336899
0,20.372192513368987,36.37219251336899,4.3721925133689865
0,36.37219251336899,4.3721925133689865,20.372192513368987
0,4.3721925133689865,20.372192513368987,40.37219251336899
0,20.372192513368987,40.37219251336899,28.372192513368987
0,40.37219251336899,28.372192513368987,36.37219251336899
0,28.372192513368987,36.37219251336899,56.37219251336899
0,36.37219251336899,56.37219251336899,60.37219251336899
0,56.37219251336899,60.37219251336899,16.372192513368987
0,60.37219251336899,16.372192513368987,24.372192513368987
0,16.372192513368987,24.372192513368987,28.372192513368987
0,24.372192513368987,28.372192513368987,52.37219251336899
0,28.372192513368987,52.37219251336899,68.37219251336899
0,52.37219251336899,68.37219251336899,48.37219251336899
0,68.37219251336899,48.37219251336899,32.37219251336899
0,48.37219251336899,32.37219251336899,36.37219251336899
0,32.37219251336899,36.37219251336899,844.372192513369
0,36.37219251336899,844.372192513369,28.372192513368987
0,844.372192513369,28.372192513368987,40.37219251336899
0,28.372192513368987,40.37219251336899,16.372192513368987
0,40.37219251336899,16.372192513368987,8.372192513368987
0,16.372192513368987,8.372192513368987,20.372192513368987
0,8.372192513368987,20.372192513368987,28.372192513368987
0,20.372192513368987,28.372192513368987,36.37219251336899
0,28.372192513368987,36.37219251336899,40.37219251336899
0,36.37219251336899,40.37219251336899,44.37219251336899
0,40.37219251336899,44.37219251336899,12.372192513368987
0,44.37219251336899,12.372192513368987,-11.627807486631013
0,12.372192513368987,-11.627807486631013,12.372192513368987
0,-11.627807486631013,12.372192513368987,48.37219251336899
0,12.372192513368987,48.37219251336899,76.37219251336899
0,48.37219251336899,76.37219251336899,88.37219251336899
0,76.37219251336899,88.37219251336899,48.37219251336899
0,88.37219251336899,48.37219251336899,40.37219251336899
0,48.37219251336899,40.37219251336899,60.37219251336899
0,40.37219251336899,60.37219251336899,72.37219251336899
0,60.37219251336899,72.37219251336899,28.372192513368987
0,72.37219251336899,28.372192513368987,16.372192513368987
0,28.372192513368987,16.372192513368987,784.372192513369
0,16.372192513368987,784.372192513369,12.372192513368987
0,784.372192513369,12.372192513368987,36.37219251336899
0,12.372192513368987,36.37219251336899,72.37219251336899
0,36.37219251336899,72.37219251336899,88.37219251336899
0,72.37219251336899,88.37219251336899,88.37219251336899
0,88.37219251336899,88.37219251336899,48.37219251336899
0,88.37219251336899,48.37219251336899,44.37219251336899
0,48.37219251336899,44.37219251336899,72.37219251336899
0,44.37219251336899,72.37219251336899,56.37219251336899
0,72.37219251336899,56.37219251336899,64.37219251336899
0,56.37219251336899,64.37219251336899,72.37219251336899
0,64.37219251336899,72.37219251336899,76.37219251336899
0,72.37219251336899,76.37219251336899,48.37219251336899
0,76.37219251336899,48.37219251336899,76.37219251336899
0,48.37219251336899,76.37219251336899,92.37219251336899
0,76.37219251336899,92.37219251336899,100.37219251336899
0,92.37219251336899,100.37219251336899,80.37219251336899
0,100.37219251336899,80.37219251336899,92.37219251336899
0,80.37219251336899,92.37219251336899,56.37219251336899
0,92.37219251336899,56.37219251336899,68.37219251336899
0,56.37219251336899,68.37219251336899,68.37219251336899
0,68.37219251336899,68.37219251336899,48.37219251336899
0,68.37219251336899,48.37219251336899,28.372192513368987
0,48.37219251336899,28.372192513368987,36.37219251336899
0,28.372192513368987,36.37219251336899,8.372192513368987
0,36.37219251336899,8.372192513368987,-11.627807486631013
0,8.372192513368987,-11.627807486631013,-15.627807486631013
0,-11.627807486631013,-15.627807486631013,8.372192513368987
0,-15.627807486631013,8.372192513368987,-11.627807486631013
0,8.372192513368987,-11.627807486631013,-15.627807486631013
0,-11.627807486631013,-15.627807486631013,-27.627807486631013
0,-15.627807486631013,-27.627807486631013,-23.627807486631013
0,-27.627807486631013,-23.627807486631013,-15.627807486631013
0,-23.627807486631013,-15.627807486631013,-7.6278074866310135
0,-15.627807486631013,-7.6278074866310135,-11.627807486631013
0,-7.6278074866310135,-11.627807486631013,4.3721925133689865
0,-11.627807486631013,4.3721925133689865,24.372192513368987
0,4.3721925133689865,24.372192513368987,32.37219251336899
0,24.372192513368987,32.37219251336899,36.37219251336899
0,32.37219251336899,36.37219251336899,52.37219251336899
0,36.37219251336899,52.37219251336899,56.37219251336899
0,52.37219251336899,56.37219251336899,68.37219251336899
0,56.37219251336899,68.37219251336899,84.37219251336899
0,68.37219251336899,84.37219251336899,88.37219251336899
0,84.37219251336899,88.37219251336899,68.37219251336899
0,88.37219251336899,68.37219251336899,64.37219251336899
0,68.37219251336899,64.37219251336899,48.37219251336899
0,64.37219251336899,48.37219251336899,16.372192513368987
